observation_id,relationship_id,team_id,product,sector,geography,size_bucket,relationship_maturity,observation_period_start,observation_period_end,available_date,focal_bank_activity_zar,other_bank_activity_zar,total_multibank_wallet_zar,known_truth_share,selection_probability,selection_weight,reconciled_to_bank_records,consent_reference,provenance_class,truth_status,evidence_tier,production_e3_eligible,measured_share_label_allowed,dataset_version
DEMO-R0237-fx-fx,DEMO-R0237,DEMO-TEAM-27,Cross-border FX,real_estate,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,52165742.89,73565441.26,125731184.15,0.414899,0.30345241,3.29540968,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0237-trade-finance,DEMO-R0237,DEMO-TEAM-27,Trade finance,real_estate,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,2509945.14,5430431.9,7940377.04,0.31609899,0.30345241,3.29540968,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0238-collections,DEMO-R0238,DEMO-TEAM-28,Collections,mining,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1232376385.06,3001770499.56,4234146884.61,0.2910566,0.36297485,2.75501182,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0238-payments,DEMO-R0238,DEMO-TEAM-28,Payments,mining,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1203341159.84,9911745344.9,11115086504.74,0.10826197,0.36297485,2.75501182,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0238-liquidity,DEMO-R0238,DEMO-TEAM-28,Liquidity,mining,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,1871208934.24,3078350046.46,4949558980.7,0.37805569,0.36297485,2.75501182,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0238-fx-fx,DEMO-R0238,DEMO-TEAM-28,Cross-border FX,mining,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,709108727.24,3287864471.64,3996973198.88,0.17741143,0.36297485,2.75501182,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0238-trade-finance,DEMO-R0238,DEMO-TEAM-28,Trade finance,mining,South Africa,upper_mid,new,2025-07-01,2026-06-30,2026-08-09,451297991.03,1087618801.99,1538916793.03,0.29325691,0.36297485,2.75501182,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0239-collections,DEMO-R0239,DEMO-TEAM-29,Collections,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1374911304.73,5261347067.31,6636258372.04,0.2071817,0.41967281,2.38280862,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0239-payments,DEMO-R0239,DEMO-TEAM-29,Payments,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,736516737.98,1214915944.98,1951432682.96,0.37742359,0.41967281,2.38280862,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0239-liquidity,DEMO-R0239,DEMO-TEAM-29,Liquidity,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1372911175.01,1384095723.49,2757006898.5,0.49797161,0.41967281,2.38280862,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0239-fx-fx,DEMO-R0239,DEMO-TEAM-29,Cross-border FX,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1485611100.89,5071986798.25,6557597899.14,0.22654806,0.41967281,2.38280862,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0239-trade-finance,DEMO-R0239,DEMO-TEAM-29,Trade finance,mining,Global,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,445908152.53,7999713597.61,8445621750.14,0.05279755,0.41967281,2.38280862,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0240-collections,DEMO-R0240,DEMO-TEAM-30,Collections,consumer,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1158893281.94,910290099.48,2069183381.41,0.56007278,0.35895636,2.785854,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0240-payments,DEMO-R0240,DEMO-TEAM-30,Payments,consumer,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,7846164826.78,12366403200.47,20212568027.26,0.38818248,0.35895636,2.785854,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0240-liquidity,DEMO-R0240,DEMO-TEAM-30,Liquidity,consumer,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1436586484.73,4568297010.64,6004883495.37,0.23923636,0.35895636,2.785854,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0240-fx-fx,DEMO-R0240,DEMO-TEAM-30,Cross-border FX,consumer,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,1135773120.77,1199984624.34,2335757745.11,0.48625467,0.35895636,2.785854,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0240-trade-finance,DEMO-R0240,DEMO-TEAM-30,Trade finance,consumer,Rest of Africa,mid,established,2025-07-01,2026-06-30,2026-08-09,824867358.37,1380464224.2,2205331582.57,0.37403326,0.35895636,2.785854,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0241-collections,DEMO-R0241,DEMO-TEAM-01,Collections,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,154490397.94,665843364.62,820333762.56,0.18832627,0.34171521,2.92641351,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0241-payments,DEMO-R0241,DEMO-TEAM-01,Payments,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,625224486.21,949525311.49,1574749797.7,0.397031,0.34171521,2.92641351,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0241-liquidity,DEMO-R0241,DEMO-TEAM-01,Liquidity,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,461399214.46,2295358422.26,2756757636.71,0.16737025,0.34171521,2.92641351,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0241-fx-fx,DEMO-R0241,DEMO-TEAM-01,Cross-border FX,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,796641447.6,1504930947.36,2301572394.96,0.34612922,0.34171521,2.92641351,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0241-trade-finance,DEMO-R0241,DEMO-TEAM-01,Trade finance,tech,South Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,25778367.32,156488407.55,182266774.88,0.14143207,0.34171521,2.92641351,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0242-collections,DEMO-R0242,DEMO-TEAM-02,Collections,mining,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,2320151006.57,3881066647.54,6201217654.1,0.37414442,0.51923696,1.92590298,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0242-payments,DEMO-R0242,DEMO-TEAM-02,Payments,mining,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,7124907012.67,6006803580.55,13131710593.23,0.54257265,0.51923696,1.92590298,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0242-liquidity,DEMO-R0242,DEMO-TEAM-02,Liquidity,mining,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,2058458760.89,4737578692.46,6796037453.34,0.30289103,0.51923696,1.92590298,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0242-fx-fx,DEMO-R0242,DEMO-TEAM-02,Cross-border FX,mining,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,985432002.56,2558986070.67,3544418073.23,0.27802364,0.51923696,1.92590298,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0242-trade-finance,DEMO-R0242,DEMO-TEAM-02,Trade finance,mining,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,441655049.04,3084919457.42,3526574506.46,0.12523627,0.51923696,1.92590298,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0243-collections,DEMO-R0243,DEMO-TEAM-03,Collections,consumer,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,869699306.71,1977025366.07,2846724672.78,0.30550875,0.26502912,3.77317029,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0243-payments,DEMO-R0243,DEMO-TEAM-03,Payments,consumer,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,3434700556.12,14240164362.55,17674864918.68,0.19432683,0.26502912,3.77317029,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0243-liquidity,DEMO-R0243,DEMO-TEAM-03,Liquidity,consumer,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,1626184113.74,1991888346.08,3618072459.82,0.44946146,0.26502912,3.77317029,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0243-fx-fx,DEMO-R0243,DEMO-TEAM-03,Cross-border FX,consumer,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,1700723817.72,14720605477.4,16421329295.12,0.10356797,0.26502912,3.77317029,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0243-trade-finance,DEMO-R0243,DEMO-TEAM-03,Trade finance,consumer,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,968649820.86,2160147598.98,3128797419.84,0.30959173,0.26502912,3.77317029,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0244-collections,DEMO-R0244,DEMO-TEAM-04,Collections,tech,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1025408284.0,2053376912.06,3078785196.06,0.33305613,0.3999475,2.50032817,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0244-payments,DEMO-R0244,DEMO-TEAM-04,Payments,tech,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1573832145.95,1573006247.26,3146838393.21,0.50013123,0.3999475,2.50032817,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0244-liquidity,DEMO-R0244,DEMO-TEAM-04,Liquidity,tech,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,2397512711.12,8287977654.08,10685490365.21,0.22437086,0.3999475,2.50032817,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0244-fx-fx,DEMO-R0244,DEMO-TEAM-04,Cross-border FX,tech,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,1925860508.76,4261150494.41,6187011003.17,0.31127478,0.3999475,2.50032817,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0244-trade-finance,DEMO-R0244,DEMO-TEAM-04,Trade finance,tech,South Africa,upper_mid,established,2025-07-01,2026-06-30,2026-08-09,66072387.8,355484945.75,421557333.55,0.15673405,0.3999475,2.50032817,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0245-collections,DEMO-R0245,DEMO-TEAM-05,Collections,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,4135885058.47,16685588535.49,20821473593.97,0.19863556,0.55973492,1.78655996,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0245-payments,DEMO-R0245,DEMO-TEAM-05,Payments,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,2743800742.04,6310586827.39,9054387569.43,0.30303549,0.55973492,1.78655996,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0245-liquidity,DEMO-R0245,DEMO-TEAM-05,Liquidity,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,7913935501.76,10341172358.62,18255107860.38,0.43351897,0.55973492,1.78655996,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0245-fx-fx,DEMO-R0245,DEMO-TEAM-05,Cross-border FX,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,2653816716.6,17609468042.5,20263284759.1,0.13096676,0.55973492,1.78655996,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0245-trade-finance,DEMO-R0245,DEMO-TEAM-05,Trade finance,mining,Rest of Africa,large,established,2025-07-01,2026-06-30,2026-08-09,2590285548.46,13006543212.17,15596828760.63,0.16607771,0.55973492,1.78655996,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0246-collections,DEMO-R0246,DEMO-TEAM-06,Collections,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,688504136.52,419787104.32,1108291240.85,0.62123033,0.42657114,2.34427487,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0246-payments,DEMO-R0246,DEMO-TEAM-06,Payments,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,2557390342.5,5054865512.47,7612255854.97,0.33595696,0.42657114,2.34427487,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0246-liquidity,DEMO-R0246,DEMO-TEAM-06,Liquidity,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,1787863799.92,6174357590.71,7962221390.63,0.22454334,0.42657114,2.34427487,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0246-fx-fx,DEMO-R0246,DEMO-TEAM-06,Cross-border FX,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,909997470.89,9075810811.9,9985808282.79,0.09112907,0.42657114,2.34427487,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0246-trade-finance,DEMO-R0246,DEMO-TEAM-06,Trade finance,mining,South Africa,upper_mid,developing,2025-07-01,2026-06-30,2026-08-09,385555689.17,397386152.0,782941841.17,0.49244486,0.42657114,2.34427487,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0247-collections,DEMO-R0247,DEMO-TEAM-07,Collections,tech,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,418181274.59,930903992.71,1349085267.3,0.30997394,0.51973964,1.92404028,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0247-payments,DEMO-R0247,DEMO-TEAM-07,Payments,tech,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,1711341707.29,3489157663.56,5200499370.85,0.32907257,0.51973964,1.92404028,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0247-liquidity,DEMO-R0247,DEMO-TEAM-07,Liquidity,tech,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,1666522016.79,1435691889.41,3102213906.2,0.5372041,0.51973964,1.92404028,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0247-fx-fx,DEMO-R0247,DEMO-TEAM-07,Cross-border FX,tech,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,5517977005.31,8236320104.7,13754297110.02,0.40118204,0.51973964,1.92404028,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0247-trade-finance,DEMO-R0247,DEMO-TEAM-07,Trade finance,tech,SADC,large,developing,2025-07-01,2026-06-30,2026-08-09,71783683.81,168699473.4,240483157.2,0.29849776,0.51973964,1.92404028,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0248-collections,DEMO-R0248,DEMO-TEAM-08,Collections,mining,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,804674057.18,893074257.09,1697748314.27,0.47396546,0.31466087,3.17802464,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0248-payments,DEMO-R0248,DEMO-TEAM-08,Payments,mining,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,505099194.62,867254439.86,1372353634.49,0.36805323,0.31466087,3.17802464,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0248-liquidity,DEMO-R0248,DEMO-TEAM-08,Liquidity,mining,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,363358630.33,874820542.67,1238179173.0,0.29346208,0.31466087,3.17802464,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0248-fx-fx,DEMO-R0248,DEMO-TEAM-08,Cross-border FX,mining,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,461260739.12,841310412.39,1302571151.5,0.35411558,0.31466087,3.17802464,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0248-trade-finance,DEMO-R0248,DEMO-TEAM-08,Trade finance,mining,South Africa,mid,new,2025-07-01,2026-06-30,2026-08-09,324622017.83,1842983905.67,2167605923.5,0.14976062,0.31466087,3.17802464,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0249-collections,DEMO-R0249,DEMO-TEAM-09,Collections,mining,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,3644020926.88,8519919399.96,12163940326.84,0.2995757,0.54103309,1.84831577,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0249-payments,DEMO-R0249,DEMO-TEAM-09,Payments,mining,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,2586688246.82,3763076197.64,6349764444.47,0.40736759,0.54103309,1.84831577,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0249-liquidity,DEMO-R0249,DEMO-TEAM-09,Liquidity,mining,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,1605035730.84,3794123457.33,5399159188.17,0.29727513,0.54103309,1.84831577,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0249-fx-fx,DEMO-R0249,DEMO-TEAM-09,Cross-border FX,mining,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,2804987417.79,5656920238.44,8461907656.23,0.33148405,0.54103309,1.84831577,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0249-trade-finance,DEMO-R0249,DEMO-TEAM-09,Trade finance,mining,SADC,large,established,2025-07-01,2026-06-30,2026-08-09,2538812248.99,6196929242.49,8735741491.48,0.29062356,0.54103309,1.84831577,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0250-collections,DEMO-R0250,DEMO-TEAM-10,Collections,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,8019718064.6,30930049726.27,38949767790.87,0.205899,0.52713337,1.89705312,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0250-payments,DEMO-R0250,DEMO-TEAM-10,Payments,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,4066071618.97,10965379783.47,15031451402.44,0.27050426,0.52713337,1.89705312,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0250-liquidity,DEMO-R0250,DEMO-TEAM-10,Liquidity,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,4475909908.79,5375244314.95,9851154223.74,0.45435386,0.52713337,1.89705312,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0250-fx-fx,DEMO-R0250,DEMO-TEAM-10,Cross-border FX,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,3477084795.96,9654123412.57,13131208208.53,0.2647955,0.52713337,1.89705312,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0250-trade-finance,DEMO-R0250,DEMO-TEAM-10,Trade finance,mining,South Africa,large,established,2025-07-01,2026-06-30,2026-08-09,1400310489.02,4546611448.77,5946921937.79,0.23546811,0.52713337,1.89705312,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
DEMO-R0251-collections,DEMO-R0251,DEMO-TEAM-11,Collections,telecoms,Rest of Africa,mid,developing,2025-07-01,2026-06-30,2026-08-09,423231948.33,429812054.76,853044003.09,0.49614316,0.2963121,3.37481995,False,,SYNTHETIC_SIMULATION,SIMULATED_KNOWN_TRUTH,,False,False,representative-multibank-analog-1.0.0+seed.20260809
