observation_id,relationship_id,team_id,product,sector,encouragement_arm,assignment_probability,qualified_action_30d,pipeline_milestone_60d,reconciled_outcome_90d,simulated_contribution_zar,censored,outcome_provenance,production_causal_claim_allowed
DEMO-R0258-liquidity,DEMO-R0258,DEMO-TEAM-18,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0258-fx-fx,DEMO-R0258,DEMO-TEAM-18,Cross-border FX,real_estate,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0258-trade-finance,DEMO-R0258,DEMO-TEAM-18,Trade finance,real_estate,1,0.5,0,0,1,7299.71,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0259-collections,DEMO-R0259,DEMO-TEAM-19,Collections,mining,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0259-payments,DEMO-R0259,DEMO-TEAM-19,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0259-liquidity,DEMO-R0259,DEMO-TEAM-19,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0259-fx-fx,DEMO-R0259,DEMO-TEAM-19,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0259-trade-finance,DEMO-R0259,DEMO-TEAM-19,Trade finance,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0260-collections,DEMO-R0260,DEMO-TEAM-20,Collections,insurance,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0260-payments,DEMO-R0260,DEMO-TEAM-20,Payments,insurance,1,0.5,1,0,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0260-liquidity,DEMO-R0260,DEMO-TEAM-20,Liquidity,insurance,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0260-fx-fx,DEMO-R0260,DEMO-TEAM-20,Cross-border FX,insurance,1,0.5,0,1,1,1151576.97,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0260-trade-finance,DEMO-R0260,DEMO-TEAM-20,Trade finance,insurance,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0261-collections,DEMO-R0261,DEMO-TEAM-21,Collections,mining,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0261-payments,DEMO-R0261,DEMO-TEAM-21,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0261-liquidity,DEMO-R0261,DEMO-TEAM-21,Liquidity,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0261-fx-fx,DEMO-R0261,DEMO-TEAM-21,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0261-trade-finance,DEMO-R0261,DEMO-TEAM-21,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0262-collections,DEMO-R0262,DEMO-TEAM-22,Collections,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0262-payments,DEMO-R0262,DEMO-TEAM-22,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0262-liquidity,DEMO-R0262,DEMO-TEAM-22,Liquidity,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0262-fx-fx,DEMO-R0262,DEMO-TEAM-22,Cross-border FX,tech,0,0.5,0,1,1,206151.99,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0262-trade-finance,DEMO-R0262,DEMO-TEAM-22,Trade finance,tech,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0263-collections,DEMO-R0263,DEMO-TEAM-23,Collections,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0263-payments,DEMO-R0263,DEMO-TEAM-23,Payments,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0263-liquidity,DEMO-R0263,DEMO-TEAM-23,Liquidity,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0263-fx-fx,DEMO-R0263,DEMO-TEAM-23,Cross-border FX,real_estate,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0263-trade-finance,DEMO-R0263,DEMO-TEAM-23,Trade finance,real_estate,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0264-collections,DEMO-R0264,DEMO-TEAM-24,Collections,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0264-payments,DEMO-R0264,DEMO-TEAM-24,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0264-liquidity,DEMO-R0264,DEMO-TEAM-24,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0264-fx-fx,DEMO-R0264,DEMO-TEAM-24,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0264-trade-finance,DEMO-R0264,DEMO-TEAM-24,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0265-collections,DEMO-R0265,DEMO-TEAM-25,Collections,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0265-payments,DEMO-R0265,DEMO-TEAM-25,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0265-liquidity,DEMO-R0265,DEMO-TEAM-25,Liquidity,mining,1,0.5,1,1,1,147761.71,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0265-fx-fx,DEMO-R0265,DEMO-TEAM-25,Cross-border FX,mining,1,0.5,1,1,1,774915.91,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0265-trade-finance,DEMO-R0265,DEMO-TEAM-25,Trade finance,mining,1,0.5,1,1,1,616190.71,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0266-collections,DEMO-R0266,DEMO-TEAM-26,Collections,industrials_pharma,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0266-payments,DEMO-R0266,DEMO-TEAM-26,Payments,industrials_pharma,1,0.5,1,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0266-liquidity,DEMO-R0266,DEMO-TEAM-26,Liquidity,industrials_pharma,1,0.5,0,0,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0266-fx-fx,DEMO-R0266,DEMO-TEAM-26,Cross-border FX,industrials_pharma,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0266-trade-finance,DEMO-R0266,DEMO-TEAM-26,Trade finance,industrials_pharma,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0267-collections,DEMO-R0267,DEMO-TEAM-27,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0267-payments,DEMO-R0267,DEMO-TEAM-27,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0267-liquidity,DEMO-R0267,DEMO-TEAM-27,Liquidity,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0267-fx-fx,DEMO-R0267,DEMO-TEAM-27,Cross-border FX,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0267-trade-finance,DEMO-R0267,DEMO-TEAM-27,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0268-collections,DEMO-R0268,DEMO-TEAM-28,Collections,consumer,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0268-payments,DEMO-R0268,DEMO-TEAM-28,Payments,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0268-liquidity,DEMO-R0268,DEMO-TEAM-28,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0268-fx-fx,DEMO-R0268,DEMO-TEAM-28,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0268-trade-finance,DEMO-R0268,DEMO-TEAM-28,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0269-collections,DEMO-R0269,DEMO-TEAM-29,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0269-payments,DEMO-R0269,DEMO-TEAM-29,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0269-liquidity,DEMO-R0269,DEMO-TEAM-29,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0269-fx-fx,DEMO-R0269,DEMO-TEAM-29,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0269-trade-finance,DEMO-R0269,DEMO-TEAM-29,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0270-collections,DEMO-R0270,DEMO-TEAM-30,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0270-payments,DEMO-R0270,DEMO-TEAM-30,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0270-liquidity,DEMO-R0270,DEMO-TEAM-30,Liquidity,mining,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0270-fx-fx,DEMO-R0270,DEMO-TEAM-30,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0270-trade-finance,DEMO-R0270,DEMO-TEAM-30,Trade finance,mining,0,0.5,1,1,1,113552.94,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0271-collections,DEMO-R0271,DEMO-TEAM-01,Collections,insurance,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0271-payments,DEMO-R0271,DEMO-TEAM-01,Payments,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0271-liquidity,DEMO-R0271,DEMO-TEAM-01,Liquidity,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0271-fx-fx,DEMO-R0271,DEMO-TEAM-01,Cross-border FX,insurance,0,0.5,0,0,1,425789.98,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0271-trade-finance,DEMO-R0271,DEMO-TEAM-01,Trade finance,insurance,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0272-collections,DEMO-R0272,DEMO-TEAM-02,Collections,telecoms,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0272-payments,DEMO-R0272,DEMO-TEAM-02,Payments,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0272-liquidity,DEMO-R0272,DEMO-TEAM-02,Liquidity,telecoms,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0272-fx-fx,DEMO-R0272,DEMO-TEAM-02,Cross-border FX,telecoms,0,0.5,0,1,1,461988.79,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0272-trade-finance,DEMO-R0272,DEMO-TEAM-02,Trade finance,telecoms,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0273-collections,DEMO-R0273,DEMO-TEAM-03,Collections,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0273-payments,DEMO-R0273,DEMO-TEAM-03,Payments,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0273-liquidity,DEMO-R0273,DEMO-TEAM-03,Liquidity,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0273-fx-fx,DEMO-R0273,DEMO-TEAM-03,Cross-border FX,industrials_pharma,0,0.5,1,1,1,891881.85,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0273-trade-finance,DEMO-R0273,DEMO-TEAM-03,Trade finance,industrials_pharma,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0274-collections,DEMO-R0274,DEMO-TEAM-04,Collections,consumer,0,0.5,1,1,1,1073340.92,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0274-payments,DEMO-R0274,DEMO-TEAM-04,Payments,consumer,0,0.5,0,0,1,785306.17,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0274-liquidity,DEMO-R0274,DEMO-TEAM-04,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0274-fx-fx,DEMO-R0274,DEMO-TEAM-04,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0274-trade-finance,DEMO-R0274,DEMO-TEAM-04,Trade finance,consumer,0,0.5,0,1,1,1077660.1,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0275-collections,DEMO-R0275,DEMO-TEAM-05,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0275-payments,DEMO-R0275,DEMO-TEAM-05,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0275-liquidity,DEMO-R0275,DEMO-TEAM-05,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0275-fx-fx,DEMO-R0275,DEMO-TEAM-05,Cross-border FX,consumer,1,0.5,0,1,1,2703927.68,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0275-trade-finance,DEMO-R0275,DEMO-TEAM-05,Trade finance,consumer,1,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0276-collections,DEMO-R0276,DEMO-TEAM-06,Collections,tech,0,0.5,1,1,1,13017.46,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0276-payments,DEMO-R0276,DEMO-TEAM-06,Payments,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0276-liquidity,DEMO-R0276,DEMO-TEAM-06,Liquidity,tech,0,0.5,0,1,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0276-fx-fx,DEMO-R0276,DEMO-TEAM-06,Cross-border FX,tech,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0276-trade-finance,DEMO-R0276,DEMO-TEAM-06,Trade finance,tech,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0277-collections,DEMO-R0277,DEMO-TEAM-07,Collections,real_estate,0,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0277-payments,DEMO-R0277,DEMO-TEAM-07,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0277-liquidity,DEMO-R0277,DEMO-TEAM-07,Liquidity,real_estate,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0277-fx-fx,DEMO-R0277,DEMO-TEAM-07,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0277-trade-finance,DEMO-R0277,DEMO-TEAM-07,Trade finance,real_estate,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0278-collections,DEMO-R0278,DEMO-TEAM-08,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0278-payments,DEMO-R0278,DEMO-TEAM-08,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0278-liquidity,DEMO-R0278,DEMO-TEAM-08,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0278-fx-fx,DEMO-R0278,DEMO-TEAM-08,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0278-trade-finance,DEMO-R0278,DEMO-TEAM-08,Trade finance,mining,1,0.5,1,1,1,16103.83,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0279-collections,DEMO-R0279,DEMO-TEAM-09,Collections,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0279-payments,DEMO-R0279,DEMO-TEAM-09,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0279-liquidity,DEMO-R0279,DEMO-TEAM-09,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0279-fx-fx,DEMO-R0279,DEMO-TEAM-09,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0279-trade-finance,DEMO-R0279,DEMO-TEAM-09,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0280-collections,DEMO-R0280,DEMO-TEAM-10,Collections,consumer,0,0.5,0,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0280-payments,DEMO-R0280,DEMO-TEAM-10,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0280-liquidity,DEMO-R0280,DEMO-TEAM-10,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0280-fx-fx,DEMO-R0280,DEMO-TEAM-10,Cross-border FX,consumer,0,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0280-trade-finance,DEMO-R0280,DEMO-TEAM-10,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0281-collections,DEMO-R0281,DEMO-TEAM-11,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0281-payments,DEMO-R0281,DEMO-TEAM-11,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0281-liquidity,DEMO-R0281,DEMO-TEAM-11,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0281-fx-fx,DEMO-R0281,DEMO-TEAM-11,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0281-trade-finance,DEMO-R0281,DEMO-TEAM-11,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0282-collections,DEMO-R0282,DEMO-TEAM-12,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0282-payments,DEMO-R0282,DEMO-TEAM-12,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0282-liquidity,DEMO-R0282,DEMO-TEAM-12,Liquidity,consumer,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0282-fx-fx,DEMO-R0282,DEMO-TEAM-12,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0282-trade-finance,DEMO-R0282,DEMO-TEAM-12,Trade finance,consumer,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0283-collections,DEMO-R0283,DEMO-TEAM-13,Collections,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0283-payments,DEMO-R0283,DEMO-TEAM-13,Payments,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0283-liquidity,DEMO-R0283,DEMO-TEAM-13,Liquidity,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0283-fx-fx,DEMO-R0283,DEMO-TEAM-13,Cross-border FX,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0283-trade-finance,DEMO-R0283,DEMO-TEAM-13,Trade finance,mining,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0284-collections,DEMO-R0284,DEMO-TEAM-14,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0284-payments,DEMO-R0284,DEMO-TEAM-14,Payments,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0284-liquidity,DEMO-R0284,DEMO-TEAM-14,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0284-fx-fx,DEMO-R0284,DEMO-TEAM-14,Cross-border FX,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0284-trade-finance,DEMO-R0284,DEMO-TEAM-14,Trade finance,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0285-collections,DEMO-R0285,DEMO-TEAM-15,Collections,real_estate,0,0.5,0,1,1,10490.92,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0285-payments,DEMO-R0285,DEMO-TEAM-15,Payments,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0285-liquidity,DEMO-R0285,DEMO-TEAM-15,Liquidity,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0285-fx-fx,DEMO-R0285,DEMO-TEAM-15,Cross-border FX,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0285-trade-finance,DEMO-R0285,DEMO-TEAM-15,Trade finance,real_estate,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0286-collections,DEMO-R0286,DEMO-TEAM-16,Collections,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0286-payments,DEMO-R0286,DEMO-TEAM-16,Payments,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0286-liquidity,DEMO-R0286,DEMO-TEAM-16,Liquidity,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0286-fx-fx,DEMO-R0286,DEMO-TEAM-16,Cross-border FX,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0286-trade-finance,DEMO-R0286,DEMO-TEAM-16,Trade finance,consumer,0,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0287-collections,DEMO-R0287,DEMO-TEAM-17,Collections,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0287-payments,DEMO-R0287,DEMO-TEAM-17,Payments,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0287-liquidity,DEMO-R0287,DEMO-TEAM-17,Liquidity,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0287-fx-fx,DEMO-R0287,DEMO-TEAM-17,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0287-trade-finance,DEMO-R0287,DEMO-TEAM-17,Trade finance,mining,1,0.5,1,1,1,673624.43,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0288-collections,DEMO-R0288,DEMO-TEAM-18,Collections,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0288-payments,DEMO-R0288,DEMO-TEAM-18,Payments,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0288-liquidity,DEMO-R0288,DEMO-TEAM-18,Liquidity,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0288-fx-fx,DEMO-R0288,DEMO-TEAM-18,Cross-border FX,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0288-trade-finance,DEMO-R0288,DEMO-TEAM-18,Trade finance,consumer,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0289-collections,DEMO-R0289,DEMO-TEAM-19,Collections,mining,1,0.5,0,0,1,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0289-payments,DEMO-R0289,DEMO-TEAM-19,Payments,mining,1,0.5,1,1,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0289-liquidity,DEMO-R0289,DEMO-TEAM-19,Liquidity,mining,1,0.5,1,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
DEMO-R0289-fx-fx,DEMO-R0289,DEMO-TEAM-19,Cross-border FX,mining,1,0.5,0,0,0,0.0,False,SYNTHETIC_CAUSAL_REHEARSAL,False
